id,temperatura,humidade_relativa,luz,CO2,humidade_absoluta
14001,21.946405721023,23.380909413955205,0.0,711.6196593489003,0.0036722584843465
14002,20.61303599671518,32.56152918270853,181.5481286503944,513.4927295486365,0.0052775258214547
14003,24.562887141697807,21.85616544125076,194.58593748650983,785.6708024695754,0.0040911227399643
14004,22.3516017819982,22.146638503737915,406.7478345935106,852.1368248653357,0.0033146826555535
14005,21.97200938550008,20.246331942203504,866.7660866360812,863.5857861520816,0.0036626945272008
14006,19.223385061201505,28.252470353065167,0.0,449.0019341130141,0.0036557649623009
14007,19.44612607765886,31.861783427554947,50.03365933148102,464.3318104134121,0.0048898578615791
14008,23.5475469356898,24.15112383719456,673.0291719944516,657.141871663789,0.0045348889642648
14009,22.639549941001043,25.802504088691474,471.3576755167458,889.3150069862013,0.0043309412527688
14010,19.054222234215302,30.34210465856514,60.76757532495072,441.88109907076137,0.0040855315238587
14011,19.71715190122158,22.03462414351385,0.0,415.9374981212174,0.0030784506986142
14012,19.71303512509714,31.459432215166363,0.0,447.2654083666224,0.0043301764337294
14013,22.79821693348737,27.332654283818243,994.3750394033872,957.1248704626552,0.0043632792185709
14014,23.005496604002527,27.326280153902573,347.27770427560034,1084.721606145224,0.005118548345028
14015,22.13064705080601,26.2805105164519,0.0,490.5075931065717,0.0039538855926369
14016,20.479696069824023,24.50609299496288,0.0,842.8006763608265,0.003552473737138
14017,20.99450702249389,27.95606086289678,56.71410345241004,966.3512655122728,0.0043438665529897
14018,19.87927102182152,20.17235217773973,381.5781559420655,409.3910287597702,0.0031480932516003
14019,22.147046259748077,29.84585536291074,798.7604478574455,940.9368404545106,0.0049922258434924
14020,20.865902888805124,22.60856932243305,0.0,465.0257099280108,0.0037849575970819
14021,20.77486648983804,18.56761985019694,206.12160826335847,459.64958803406034,0.0030329274893345
14022,21.86724661422361,18.64677549083688,37.91491417564279,526.3424133583396,0.0028554494140394
14023,20.931745588617176,30.66927053654591,199.8012296481089,879.7018099930866,0.0045652277727839
14024,20.825241994209097,32.740534408919736,0.0,585.5000423931349,0.0049551825494938
14025,21.57014416187679,31.202032203027997,259.3735803499476,1207.8103841193158,0.0048331268093258
14026,20.97924959914619,25.873821589696075,0.0,823.5405982856093,0.0037166689533594
14027,20.492706306242624,34.50908221854324,110.20947843046966,514.3022816266712,0.0056096561184837
14028,19.83911450222505,31.037358695515863,0.0,733.0025826516667,0.0042268143980373
14029,21.898213017112035,34.401315814240846,182.93177758833548,1505.856187311416,0.0058376626085166
14030,22.523031520368956,18.801874481124667,7.898741470588029,483.9763964076872,0.0030251925211998
14031,20.92829244531709,25.192968892779174,417.9464655344949,657.1845828651062,0.0039007999282233
14032,22.45690678791988,19.268337578979605,306.93566176555146,635.82325497012,0.0033998280549977
14033,20.22734812259349,26.145869417440988,0.0,480.51426633635714,0.0036186506132192
14034,20.61611491517896,26.821465849975265,0.0,415.9562346922049,0.0036991232062831
14035,20.05148636130105,26.994998064600743,172.26056394086493,499.0157907110126,0.0040528696007064
14036,19.58048299941981,30.556035863821464,210.9955840057991,445.231337681831,0.0044374940688005
14037,21.875373617405604,30.920048393889672,276.6451055405485,942.792822416876,0.0051041137667577
14038,20.47349973929632,26.47450988327225,0.0,457.9863931227576,0.0037945203580914
14039,21.619412431393336,26.8783241460816,379.1933003808544,1006.9200131419632,0.0039609639839546
14040,19.988789577495226,27.223041219434947,6.873715752844036,394.087825543561,0.0036290600409164
14041,20.38794729535176,25.47576997173156,359.2333882958346,718.5883134297902,0.0041907026129508
14042,20.50253001819241,32.66723418498,466.23718800097606,1393.2839422961374,0.00535563230152
14043,19.69736324216576,26.423780597881283,0.0,449.4449885276651,0.003659586899653
14044,21.385892132998325,24.855562009001886,0.0,593.786173526698,0.0038108487903316
14045,22.128303528563205,31.506991509485957,21.654478810718945,676.4192397235381,0.0050697464064529
14046,19.61197686768132,26.811230770656984,51.81344805048718,487.4376839878872,0.0038511825574907
14047,22.579985875610863,25.374248466132745,204.20434173117772,849.4463710409477,0.0043033218846443
14048,20.173129225613444,29.76269762992291,0.0,400.031494493086,0.0045776189086645
14049,22.238978824881187,32.54423772299435,225.2553248487766,1050.8039368812242,0.0049590553591744
14050,19.16020815930321,35.09410802323712,0.0,556.934009312564,0.0051820160734114
14051,20.854791521371435,31.83759979211141,198.22574771716123,502.07293323548447,0.0043540532980547
14052,20.17331855520272,29.32393131874641,0.0,1372.1174733173175,0.0042294214208653
14053,21.065462289940687,26.205094658315925,260.2591039378578,989.6430703646552,0.0044941181709853
14054,19.58916445460366,27.168227073042228,72.91042174640805,390.652709561482,0.0040065964620149
14055,21.13455515431713,31.510795991846027,187.9366097152472,954.3108395281156,0.0047587860717369
14056,20.54183039426681,21.82342979637952,190.2436458873913,446.4590916699238,0.0031918514831478
14057,20.796262500069723,18.37722789944301,410.0724520574557,607.4968566924445,0.003122565439634
14058,19.71530146095694,30.49130658719727,15.35003804550101,730.3094779898213,0.0045585866858248
14059,22.207107653988675,25.26807120742071,197.683081346815,869.664532268869,0.0041300302531504
14060,21.20842995695365,21.632012935918368,0.0,435.40226950289536,0.0032929686696912
14061,21.661214111303217,30.03473247136872,0.0,678.0818107463824,0.005137706451186
14062,21.66433455527559,21.10755713260077,765.2031349796179,837.6569058439552,0.0030389158954249
14063,20.92531147386171,21.635535898568445,0.0,446.38820964035074,0.0031777379106299
14064,22.72838730374302,16.618701405634795,185.8291254471327,428.6856600231645,0.0032127738390545
14065,19.58879024873105,28.31244035796385,0.0,914.3996792604464,0.0042551495921286
14066,22.77593509628201,25.092457029288227,302.1524240991481,1081.077732782206,0.0045642469982298
14067,20.5314326167637,32.08291155572665,0.0,579.3912453683964,0.0044857306790802
14068,19.681592262808632,25.71781032917183,164.27501375366808,399.1748950326918,0.0035847685924229
14069,20.7851258790471,30.321612700181724,508.8375230500302,944.052324781469,0.004269868302308
14070,19.795856026657308,22.206104168523403,102.46190237703864,473.5224042956468,0.003357289328397
14071,20.604669778481167,25.921602621843988,189.45467062537708,583.5417903742257,0.0042251505760259
14072,20.708032107912764,34.28876547878422,33.71847799407595,520.8278295811504,0.0048649743509152
14073,20.132500418109416,27.604998419402133,0.0,445.5071902868861,0.0039927385161764
14074,19.371941505400592,22.275867313459784,97.97949074838569,426.6651409025097,0.0035221644113671
14075,20.57213382973028,30.82932907342765,3.598315869893494,748.2215309859207,0.0047165976304341
14076,21.569365842749427,26.029959606525885,448.063909503007,1099.4146886584545,0.0046776458328876
14077,22.143303528763592,25.80225457869769,190.909212466684,966.6569592309228,0.0040168063114557
14078,20.36127934328021,20.885262249466766,44.051747869204085,466.6198541401819,0.0034820313770241
14079,19.11871451388324,37.435195486137616,119.54045845511456,477.8705391372318,0.0049357630115411
14080,19.08478778628732,26.13835623578044,180.36443156117355,443.2545897575101,0.003790023124125
14081,20.319516728984222,37.96276600148722,122.72828553450329,490.2890347587199,0.0053795278493858
14082,20.935452582329532,31.27573599890671,0.0,1473.7879396207463,0.0048483587997823
14083,20.292693151056103,33.9509812247283,0.0,1510.3566089804435,0.0053960561784596
14084,21.56810634941373,20.67174731012129,363.5942596621006,614.5852837976745,0.0031336384553824
14085,21.485295975220343,18.25190088882056,114.78116286519766,501.0276133047216,0.0029514843919909
14086,19.42765747355825,30.36603197827152,0.0,697.2471047092456,0.0040821161035897
14087,20.183507183715783,26.981567806024803,0.0,516.1621437416327,0.0040555450734031
14088,20.85430219506242,32.077412648355285,48.7783923278535,676.890638402748,0.0049974691585581
14089,20.76108645974262,34.552203016171184,161.4174808330548,513.1576143491309,0.0055540452790066
14090,20.33332362392906,18.04556805757433,0.0,418.0659201287952,0.0027784844430045
14091,20.657642726053407,36.12466611087408,78.33043641012306,537.3461010783426,0.0048295796305607
14092,20.48853579867576,31.17721565632254,0.0,795.359195087429,0.0047147134262152
14093,23.07424726423685,27.20870968069606,124.94905129642744,1036.6837705587095,0.0044149527115697
14094,20.44792054011884,25.619263078025615,46.52635983179264,487.5496938676168,0.0042720204829255
14095,20.478828070245537,24.370594922414817,135.20448484578273,512.5480048595984,0.0034242513312214
14096,20.044757174040047,31.491626379647357,0.0,564.9887043849083,0.0050435895533459
14097,20.625605087272252,32.93963735496413,0.0,436.2502167860276,0.0048447126067249
14098,18.9209624794942,29.667229440476827,55.06155871781098,464.1029102843488,0.0045236874886009
14099,18.941596631214207,27.353996865709053,0.0,408.9326676911671,0.0040075914432762
14100,20.22316171840645,32.31374158168703,0.0,1716.5319010725848,0.0053081242934489
14101,19.84488510877612,29.842118457191333,0.0,459.0524460205731,0.00407356934937
14102,19.926015477667026,29.19880549045997,82.83676696217718,726.0255673661405,0.0044024131671116
14103,20.9217794472808,23.58574600594254,285.94309428850835,452.1690436002719,0.0035433500639667
14104,18.464446615801403,26.611434612710266,194.3582678135065,453.3602278812555,0.0034809990191667
14105,21.442968050875493,25.796463862507625,0.0,558.3794125247122,0.0039425943250276
14106,22.54480976528593,34.94296894086941,168.7856822378448,1432.7291631113362,0.0057321710595967
14107,21.48231723132225,29.116445840416507,316.1321298678212,614.7817526944012,0.004638675075393
14108,20.13796843775001,29.53586632036253,163.50006267194735,727.2891571371221,0.0046327796095487
14109,20.79581038472283,31.10750781432724,59.31068951959753,504.1457337654728,0.004368737164969
14110,20.66503334680454,20.217572568785226,455.8973599883487,559.6293678099782,0.0026666113392031
14111,19.8685584460918,23.535851101885125,336.44286538980464,436.1786028134261,0.0035166948384047
14112,19.49635571189638,38.189207953568605,0.0,475.09450673508326,0.0051351003871194
14113,21.205536044676208,25.323488834562685,0.0,530.3012092582634,0.0036673638561916
14114,21.349245891451243,25.989423710899224,199.94567786298103,1365.36016634358,0.0038491827146275
14115,22.27771398194233,28.020728475800738,786.0775391258796,1046.6112435084704,0.0047202810925199
14116,22.80212017964706,24.40414592344466,535.2050387682988,757.9152482636315,0.0041707576762203
14117,21.67895304895856,33.94903347750994,0.0,1538.230717498694,0.0047411403731798
14118,22.57045072503073,24.886369586477503,963.8577098467298,581.9952430981025,0.0043147821842098
14119,20.308565651487637,33.32884123768463,0.0,1478.6909671823587,0.0051653419577175
14120,20.65234966939165,22.291031783408464,0.0,625.6391785564381,0.0031119713208967
14121,20.24812443434872,29.89482499186889,0.0,773.7232643014485,0.004841857985126
14122,21.009159336775447,22.569017919840466,225.2343966765528,437.2303390081021,0.00342441219167
14123,21.1484584272651,19.786257179882632,172.43981213511609,468.5274675678292,0.0026841455990299
14124,21.556588531156,28.08217519032349,733.6253306307127,857.4884635336244,0.0043533142998442
14125,21.0097013916646,20.36622378368862,0.0,409.52141337528,0.0028890227139977
14126,19.90701904931878,20.102316478965207,71.22797289730111,439.0498054684032,0.0030342143564056
14127,21.477247409567905,29.11237260322469,0.0,615.1537156412263,0.0044728168116002
14128,20.247484926373176,39.62894635098322,209.68608352223444,484.3985690972743,0.0052271279240988
14129,21.14411324035179,26.492567761177405,0.0,635.5054854414188,0.0038293524646871
14130,19.90376035492584,33.02039734407221,0.0,435.7645549715352,0.0043687230184959
14131,22.73746861233765,30.75859612693685,387.490344866361,1293.2552722045104,0.0050927603289443
14132,20.106539487958,32.444887369997446,0.0,719.8975986786055,0.004587579894042
14133,21.471031125931827,25.303755279614183,372.0755535821398,610.6842695574361,0.0035800588662366
14134,19.38187760669604,30.1238874725772,0.0,413.68019673859976,0.0038855696716213
14135,23.38398497994443,29.555140856960016,474.2277631291375,521.836405457534,0.0052352359668887
14136,20.07716433589796,24.607941137260863,0.0,569.3360198366173,0.0039392000641983
14137,22.652225675716107,26.97600710583307,149.09186122132186,1065.575402040727,0.0046505784981708
14138,21.519077704537604,27.67400162399049,94.2383189938454,824.4939145954456,0.0046453625304196
14139,20.445115201970577,23.509537000750324,70.73841433791293,443.2321692310884,0.0030233936386017
14140,19.964131065402334,31.240184295041924,0.0,704.2191983266845,0.0047514148121988
14141,20.62749989508737,19.320895205524984,0.0,418.9445813920961,0.0027911029522109
14142,20.82066139466229,24.19111357812101,225.9976609498673,555.7902980017458,0.0035576784349994
14143,19.550772445770395,31.24221040116512,0.0,706.2276014733479,0.004202211967779
14144,19.64256186481642,34.40474331432161,63.66090221065316,468.3892992103249,0.0048464092717317
14145,22.007814297177028,24.102174406837054,1001.9979413469064,1007.682075765807,0.004224099191767
14146,21.111692399408238,18.81517844633805,54.04685072936473,467.7002339080154,0.0030906380771153
14147,20.04513897996831,25.075465444269764,112.28305847290136,426.791051975194,0.0035899931389522
14148,21.02736574628655,32.17076931402979,128.168477169368,438.72429537828987,0.0050009975210239
14149,22.804831848597026,31.43754375415163,388.80540144765,959.295084547145,0.0050817178382742
14150,19.59478442576299,19.742575357552923,48.67582020924679,408.7332535929475,0.0028491556696733
14151,22.865425530095298,29.210650844857557,91.11958063277396,643.2233176031705,0.0049157969674822
14152,20.41651111886309,22.221855014559345,137.61373086900755,420.1209002791852,0.003299690861298
14153,18.68843931518453,31.61079790327847,0.0,465.7818746910518,0.0039044513326854
14154,19.856382190998723,24.23856836857909,0.0,571.4786520859393,0.0039224156725597
14155,20.59511412089981,35.69709694025006,0.0,474.7190638017233,0.0054238372606329
14156,19.72028492956442,23.401482354796357,0.0,811.3117887400824,0.0031743783377266
14157,20.909600565482616,25.28392650643688,148.65089881961086,564.6746654142747,0.0035205822299824
14158,19.979253159802468,21.24207756522456,0.0,445.973091629547,0.003205252186768
14159,20.3725940809752,27.396406259111643,264.6803172785376,1417.9100196158083,0.0042527661568642
14160,18.762552042544023,27.40013585125208,164.70151424998497,463.6676583063333,0.0037492330737511
14161,21.446897216267864,24.378693484689045,0.0,547.7375674247976,0.0039701208619216
14162,21.159404474929964,24.18446502187717,214.1988017260811,585.296234909327,0.0037253774554416
14163,20.610717704886884,29.564262558716216,141.96089732002204,610.8697181788777,0.0045537765580516
14164,21.524784747348924,22.252851680935997,0.0,461.8503077212424,0.0036749496729658
14165,19.655549843675477,26.88444591963952,0.0,408.2962802285569,0.0041041846484037
14166,21.960154626576184,27.992136313033345,0.0,568.0308779060326,0.0044665038176026
14167,20.70971125226281,19.10114030149445,727.7407471056338,458.438239040773,0.0026306887713433
14168,19.771630394799903,33.519641776359904,108.1163170888971,470.9198401812269,0.0045495064798291
14169,19.073357280482224,31.782004367075377,0.0,432.5140751225276,0.0043676702908391
14170,20.825939906995377,32.51579476989254,0.0,494.8514441450428,0.004585146463366
14171,21.734781683266597,30.185222567576485,120.0974998270082,664.6032596560916,0.0047074855244886
14172,22.275508138498687,27.84103648475978,0.0,603.1723558902403,0.0045704484697564
14173,19.908582835731828,18.372746122438404,207.2848418841764,427.9660265601035,0.0030305792388589
14174,21.99221486316898,17.61035675241667,356.0798127890142,426.07275165386216,0.0032956927181918
14175,21.532730201729727,27.10638442013128,22.866931455349,577.3517725837089,0.0040855991020098
14176,19.996331221846383,24.265515354760478,71.42150941423137,460.6937677517101,0.0038208244557723
14177,19.786197476637632,31.101394653432592,182.9847601803909,452.6444177360983,0.0045252086838907
14178,21.53810346351338,34.25311860694117,306.0369827422348,1294.759891261392,0.0056786936241828
14179,21.94857422541397,26.763343458617577,46.3561091924032,486.1782969310278,0.0039140756262108
14180,20.35897324973216,31.82666137295761,0.0,598.128055933828,0.0051593785027546
14181,19.75128567527296,19.142108637231164,62.485231101033655,421.2160511743323,0.0026363233179706
14182,20.1623462350494,31.496796622667915,310.9643129594102,639.4362908091583,0.0049222307435297
14183,20.769498974994885,19.00293166802429,120.09477165331349,541.9059599556423,0.0025954280680003
14184,19.79015610461033,36.46247685687396,0.0,552.2576808637375,0.0050070542099669
14185,22.36808883589064,28.850780215162743,271.7320124631799,1237.676320901851,0.0053383368847999
14186,21.594665209801203,35.263094064429936,244.72041645600328,522.3376315504004,0.0056160496496967
14187,20.588735711068757,30.802720675113783,34.01180536810936,751.5843834689922,0.0042217407500158
14188,19.69473381843197,20.08728072346437,0.0,425.0392492312611,0.0023939196308912
14189,21.444723742449725,27.80497474046555,257.2911463404049,1288.598684176088,0.0042910640551626
14190,22.73939403505316,24.376892862226534,0.0,615.8313203546187,0.0044291891317203
14191,21.550741802837987,35.04454435863266,328.6809883033401,1526.2653031056743,0.0058151732077427
14192,18.87470700496271,27.0196545368787,187.80673111997615,433.01236841581897,0.0042010803157546
14193,21.51941582840709,20.61428328258812,287.8968956007972,723.1045787414417,0.0034498515239366
14194,22.12011907759133,29.71510237478515,138.02048498262286,790.3294566545363,0.0048809793191949
14195,21.198503282467723,32.44592635075526,346.90480567181885,1221.8409035893226,0.0054521960364259
14196,19.8574042226592,30.76417909123773,295.97960077545406,698.214072783688,0.0041485607899434
14197,20.96266298625254,27.64414808373778,149.0281046159077,569.8390398038322,0.0045307927946625
14198,21.4886548718008,32.47692738072008,258.13802155234947,573.7382057154367,0.0053280085122951
14199,21.90123854621911,29.42692720086348,492.142595130561,950.8051593979372,0.0050375694520828
14200,24.34427834419922,24.10015732250651,478.18708113680646,664.589863308947,0.0043552254828041
14201,22.504978866442755,34.48044515881093,321.79460391413363,1309.9923954027488,0.0056047007558133
14202,19.321050502610177,34.56024620675581,0.0,535.8710695016609,0.0049752044823061
14203,20.309628684590763,21.81933931324364,103.56841963590072,454.86403444566304,0.0034335791663944
14204,19.67829186868046,26.273367369479303,89.31212585203741,503.15438927679503,0.003572943855484
14205,19.86775573294871,20.056495241699132,122.21860828022092,455.8768343934568,0.0032684422626129
14206,20.041791079838195,22.21813586318706,120.97015957675174,440.8845019104004,0.0033755571696023
14207,21.480439486628995,32.28224615498628,443.4070366991325,976.1636421890784,0.0051751796769955
14208,24.127038780188997,25.127393882725755,1372.667227848517,584.0404340074051,0.0047260880959983
14209,21.37873950641211,19.37921370100887,0.0,414.4999265598797,0.0031361447553579
14210,19.26156783078542,19.628814185597932,226.5791736677491,451.401903707901,0.0024391188642326
14211,19.320038044965305,27.41256042572122,0.0,415.0162137365008,0.0039965248525908
14212,22.686462253874843,28.51630482376232,270.60943606242046,615.7782416604969,0.004592466414985
14213,19.955998990301847,26.927019685840182,0.0,1370.467898014884,0.0036879996679269
14214,23.392979067710467,24.155318824520126,796.9684452872606,606.2744033607382,0.0045351410974976
14215,21.31683689506002,31.885549791888565,711.2542104817506,970.3087085982082,0.0048137003153182
14216,21.030395710609383,28.29374376624864,0.0,648.2149180512132,0.0046367082005044
14217,20.4209441112436,37.29012441578731,369.43117750662,543.5276473029523,0.0051965563150126
14218,20.389006446158785,19.45189519928939,108.07757035989609,474.1469009275241,0.0024105235020144
14219,19.54384936764405,20.426146857894057,1.527656444733292,412.96065219030777,0.0031393928118832
14220,21.17509775063644,24.623836729060987,59.26618161777012,563.6139314654571,0.0041025407129891
14221,21.459752543823857,25.996530561638327,0.0,485.5510365334757,0.0039227249987376
14222,21.094594172753077,25.044332576814806,0.0,797.1910569655641,0.003463725013834
14223,21.38232845187612,23.41752360589929,0.0,481.30860539290455,0.0038110239015001
14224,21.353789402742137,23.226574058156142,0.0,458.3096421667762,0.0034372443178979
14225,20.418460158991287,36.0247126760507,295.3882372882549,525.6261690572633,0.0050075118066829
14226,23.044941842319204,30.756487233956808,441.3702467008439,611.3291900673154,0.0050550974441279
14227,21.90559230155524,26.18278410804689,495.4241963587729,1109.4680383390337,0.0045445162437749
14228,19.740833087072996,30.016573129410386,501.8481944681511,434.8067406448055,0.0040420554550356
14229,19.657532485313823,31.671620954660845,0.0,498.0146859619388,0.0049446178141656
14230,20.967214045398205,25.532595020375147,0.0,566.1414509320193,0.0035868898844352
14231,21.588122798775203,30.848177574103545,651.121718081818,994.8659135384476,0.0050030130665795
14232,20.30637578211043,32.23862383361386,494.5159346345293,449.7396285292798,0.004694037851906
14233,21.621664219394106,20.808481109653897,178.1395785521598,520.2628062535174,0.003403164253082
14234,20.923653264119828,26.047187128875475,254.57400499652044,1294.3321718491322,0.0038257958072091
14235,19.30116441604896,26.74290301252277,0.0,460.3198039038865,0.0037387265586041
14236,18.757300169059217,28.10949009416605,0.0,456.9890414004103,0.0039617146852575
14237,20.989688740950022,24.22627781684697,0.0,476.6404517761783,0.0036797698534509
14238,21.03142577900708,24.524639243741845,0.0,540.304517918409,0.0035100016395857
14239,20.323207467668677,34.81887362295579,106.02393125653282,1508.9371679361718,0.0052045870353379
14240,21.368930143282284,25.621614721519585,0.0,514.9768283225643,0.0035208060054174
14241,22.72985511152157,16.95609150889178,0.0,448.44713577709865,0.0028206136934807
14242,21.394111493294822,24.50025822603335,0.0,523.8281250059181,0.0037180901182253
14243,19.88429473536409,20.461608809162232,37.1912715369921,414.5144336877272,0.0030213607837832
14244,19.904209042029464,25.753109541564505,35.54694155012479,856.5562019804729,0.0036810182015725
14245,20.35468982723525,28.90136089149238,173.97985816193628,854.9499318901045,0.0042731274854831
14246,20.298563412585768,31.09380401932801,267.6222965273373,741.4027741206922,0.0044582181787569
14247,19.921935185049517,29.128203215809343,36.579856903138,447.4848183447649,0.0043458148132162
14248,22.11360614017241,20.556891733770208,0.0,677.7893602034948,0.0030325378921591
14249,21.06758157138838,19.863199416591492,440.1952716754159,635.4459481570753,0.0032393200661896
14250,20.78316529719733,27.41391264957833,120.55310239712644,1002.3532598325912,0.0041310120256994
14251,19.496120086553884,20.35528442328058,277.80627235207254,406.2978042584917,0.0029493042532445
14252,20.142313424845543,35.52558235371233,0.0,514.2976946151332,0.0053449444817734
14253,21.162452175436403,25.49762658323976,160.96271231706447,545.5292862677089,0.0036872586721615
14254,21.79140800077689,27.62701411577449,1118.9516302584132,1068.2659540151,0.0045476448870572
14255,19.396116621738443,28.220980655310814,0.0,446.1997514551879,0.0041119310490431
14256,20.59623615203902,33.84271786710177,0.0,477.6058924271933,0.0046773242326863
